X,Y,top, "ZLEVEL"
3851902.8343403418548, 39486609.888643220067, -200, "-200"
3851928.3185112811625, 39486558.181105531752, -200, "-200"
3851944.5216923081316, 39486510.761151410639, -200, "-200"
3851945.9437796808779, 39486506.473567843437, -200, "-200"
3851954.2380046802573, 39486454.766030155122, -200, "-200"
3851954.1647644969635, 39486403.058492466807, -200, "-200"
3851947.8199740285054, 39486351.350954778492, -200, "-200"
3851944.5216923081316, 39486335.495141834021, -200, "-200"
3851937.1503398306668, 39486299.643417090178, -200, "-200"
3851924.0100048943423, 39486247.935879401863, -200, "-200"
3851909.9611193463206, 39486196.228341713548, -200, "-200"
3851895.8195578535087, 39486144.520804025233, -200, "-200"
3851893.4129230771214, 39486135.856403768063, -200, "-200"
3851881.0456810495816, 39486092.813266336918, -200, "-200"
3851866.5463545434177, 39486041.105728648603, -200, "-200"
3851852.5429940950125, 39485989.398190960288, -200, "-200"
3851842.3041538465768, 39485950.731302395463, -200, "-200"
3851838.6590536856093, 39485937.690653271973, -200, "-200"
3851824.1904425066896, 39485885.983115583658, -200, "-200"
3851809.6947753545828, 39485834.275577895343, -200, "-200"
3851794.8849099674262, 39485782.568040207028, -200, "-200"
3851791.1953846160322, 39485770.224152624607, -200, "-200"
3851778.7742019770667, 39485730.860502518713, -200, "-200"
3851761.7227987032384, 39485679.152964830399, -200, "-200"
3851743.9017694289796, 39485627.445427142084, -200, "-200"
3851740.086615385022, 39485616.896093018353, -200, "-200"
3851724.5735073769465, 39485575.737889453769, -200, "-200"
3851704.401765298564, 39485524.030351765454, -200, "-200"
3851688.9778461544774, 39485485.676963031292, -200, "-200"
3851683.4051505378447, 39485472.322814077139, -200, "-200"
3851661.0700800972991, 39485420.615276388824, -200, "-200"
3851638.0518305120058, 39485368.907738700509, -200, "-200"
3851637.8690769234672, 39485368.514597572386, -200, "-200"
3851613.3794682468288, 39485317.200201012194, -200, "-200"
3851587.8878540708683, 39485265.492663323879, -200, "-200"
3851586.7603076929227, 39485263.301303982735, -200, "-200"
3851561.2291304832324, 39485213.785125635564, -200, "-200"
3851535.6515384619124, 39485164.658688776195, -200, "-200"
3851534.3238413087092, 39485162.077587947249, -200, "-200"
3851507.4903093189932, 39485110.370050258934, -200, "-200"
3851484.5427692313679, 39485064.617400974035, -200, "-200"
3851481.6311340378597, 39485058.66251257062, -200, "-200"
3851457.1483891368844, 39485006.954974882305, -200, "-200"
3851434.8111718650907, 39484955.24743719399, -200, "-200"
3851433.4340000003576, 39484951.782826803625, -200, "-200"
3851414.6593180466443, 39484903.539899505675, -200, "-200"
3851397.2953616878949, 39484851.83236181736, -200, "-200"
3851382.9108810946345, 39484800.124824129045, -200, "-200"
3851382.3252307698131, 39484797.531200252473, -200, "-200"
3851371.0710838008672, 39484748.41728644073, -200, "-200"
3851362.1298123765737, 39484696.709748752415, -200, "-200"
3851355.9482754617929, 39484645.0022110641, -200, "-200"
3851352.2975500239991, 39484593.294673375785, -200, "-200"
3851350.9057883229107, 39484541.58713568747, -200, "-200"
3851351.4716096455231, 39484489.879597999156, -200, "-200"
3851353.6693868516013, 39484438.172060310841, -200, "-200"
3851357.1557846176438, 39484386.464522622526, -200, "-200"
3851361.5822726003826, 39484334.756984934211, -200, "-200"
3851366.6112940222956, 39484283.049447245896, -200, "-200"
3851371.9307568124495, 39484231.341909557581, -200, "-200"
3851377.2628870406188, 39484179.634371869266, -200, "-200"
3851382.3252307698131, 39484128.339233860373, -200, "-200"
3851382.3658010042273, 39484127.926834180951, -200, "-200"
3851386.9480713736266, 39484076.219296492636, -200, "-200"
3851390.9159807153046, 39484024.511758804321, -200, "-200"
3851394.1189414798282, 39483972.804221116006, -200, "-200"
3851396.4266282077879, 39483921.096683427691, -200, "-200"
3851397.7274513617158, 39483869.389145739377, -200, "-200"
3851397.9307433092035, 39483817.681608051062, -200, "-200"
3851396.9719023210928, 39483765.974070362747, -200, "-200"
3851394.8188881129026, 39483714.266532674432, -200, "-200"
3851391.4778329622932, 39483662.558994986117, -200, "-200"
3851386.995346382726, 39483610.851457297802, -200, "-200"
3851382.3252307698131, 39483567.334591522813, -200, "-200"
3851381.4238455831073, 39483559.143919609487, -200, "-200"
3851374.6783912195824, 39483507.436381921172, -200, "-200"
3851367.0309286895208, 39483455.728844232857, -200, "-200"
3851358.5936760031618, 39483404.021306544542, -200, "-200"
3851349.455322093796, 39483352.313768856227, -200, "-200"
3851339.6590353841893, 39483300.606231160462, -200, "-200"
3851331.2164615388028, 39483258.98289078474, -200, "-200"
3851329.069934729021, 39483248.898693472147, -200, "-200"
3851317.1604181514122, 39483197.191155783832, -200, "-200"
3851304.136375402566, 39483145.483618095517, -200, "-200"
3851289.6401796285063, 39483093.776080407202, -200, "-200"
3851280.1076923082583, 39483063.681935511529, -200, "-200"
3851272.9008825100027, 39483042.068542718887, -200, "-200"
3851253.3345229681581, 39482990.361005030572, -200, "-200"
3851231.0635643317364, 39482938.653467342257, -200, "-200"
3851228.998923077248, 39482934.381732679904, -200, "-200"
3851205.7384839458391, 39482886.945929653943, -200, "-200"
3851178.4351211818866, 39482835.238391965628, -200, "-200"
3851177.8901538467035, 39482834.271352097392, -200, "-200"
3851149.1285187792964, 39482783.530854277313, -200, "-200"
3851126.7813846156932, 39482745.606993742287, -200, "-200"
3851118.6168160932139, 39482731.823316588998, -200, "-200"
3851086.7884792359546, 39482680.115778900683, -200, "-200"
3851075.6726153851487, 39482662.597857713699, -200, "-200"
3851054.0164581425488, 39482628.408241212368, -200, "-200"
3851024.5638461541384, 39482582.452070474625, -200, "-200"
3851020.8906512288377, 39482576.700703524053, -200, "-200"
3850987.455602821894, 39482524.993165835738, -200, "-200"
3850973.4550769235939, 39482503.178101725876, -200, "-200"
3850954.3248058930039, 39482473.285628147423, -200, "-200"
3850922.3463076925837, 39482422.27945227921, -200, "-200"
3850921.9063016986474, 39482421.578090459108, -200, "-200"
3850889.7654573661275, 39482369.870552770793, -200, "-200"
3850871.2375384620391, 39482339.040416821837, -200, "-200"
3850858.6027850713581, 39482318.163015082479, -200, "-200"
3850828.2110060658306, 39482266.455477394164, -200, "-200"
3850820.1287692310289, 39482252.288453176618, -200, "-200"
3850798.4171759155579, 39482214.747939705849, -200, "-200"
3850769.6523652244359, 39482163.040402017534, -200, "-200"
3850769.0200000004843, 39482161.875391952693, -200, "-200"
3850769.0200000004843, 39487247.717833615839, -150, "-150"
3850784.0255832658149, 39487230.379095487297, -150, "-150"
3850820.1287692310289, 39487188.569311119616, -150, "-150"
3850828.6303935642354, 39487178.671557798982, -150, "-150"
3850871.2375384620391, 39487128.859784267843, -150, "-150"
3850872.8510586423799, 39487126.964020110667, -150, "-150"
3850916.4673516526818, 39487075.256482422352, -150, "-150"
3850922.3463076925837, 39487068.21151676774, -150, "-150"
3850959.4571964247152, 39487023.548944734037, -150, "-150"
3850973.4550769235939, 39487006.474050268531, -150, "-150"
3851001.7307294998318, 39486971.841407045722, -150, "-150"
3851024.5638461541384, 39486943.377546459436, -150, "-150"
3851043.1351704294793, 39486920.133869357407, -150, "-150"
3851075.6726153851487, 39486878.47383684665, -150, "-150"
3851083.4882578356192, 39486868.426331669092, -150, "-150"
3851122.4814739832655, 39486816.718793980777, -150, "-150"
3851126.7813846156932, 39486810.78100310266, -150, "-150"
3851159.7550686928444, 39486765.011256292462, -150, "-150"
3851177.8901538467035, 39486738.635558478534, -150, "-150"
3851195.1979289748706, 39486713.303718596697, -150, "-150"
3851228.4890421777964, 39486661.596180908382, -150, "-150"
3851228.998923077248, 39486660.738399095833, -150, "-150"
3851258.9045838150196, 39486609.888643220067, -150, "-150"
3851280.1076923082583, 39486570.29687127471, -150, "-150"
3851286.5049581639469, 39486558.181105531752, -150, "-150"
3851310.6169871496968, 39486506.473567843437, -150, "-150"
3851331.2164615388028, 39486455.010219700634, -150, "-150"
3851331.3119133883156, 39486454.766030155122, -150, "-150"
3851347.9599336618558, 39486403.058492466807, -150, "-150"
3851360.8960358509794, 39486351.350954778492, -150, "-150"
3851370.1584478407167, 39486299.643417090178, -150, "-150"
3851375.9079856956378, 39486247.935879401863, -150, "-150"
3851378.3947930037975, 39486196.228341713548, -150, "-150"
3851377.9215454338118, 39486144.520804025233, -150, "-150"
3851374.8097866135649, 39486092.813266336918, -150, "-150"
3851369.373647085391, 39486041.105728648603, -150, "-150"
3851361.9026018753648, 39485989.398190960288, -150, "-150"
3851352.6528836288489, 39485937.690653271973, -150, "-150"
3851341.8459402411245, 39485885.983115583658, -150, "-150"
3851331.2164615388028, 39485840.963579900563, -150, "-150"
3851329.6203038813546, 39485834.275577895343, -150, "-150"
3851315.8061985275708, 39485782.568040207028, -150, "-150"
3851300.9243334224448, 39485730.860502518713, -150, "-150"
3851285.1254516239278, 39485679.152964830399, -150, "-150"
3851280.1076923082583, 39485663.742474153638, -150, "-150"
3851268.2273876848631, 39485627.445427142084, -150, "-150"
3851250.5703836991452, 39485575.737889453769, -150, "-150"
3851232.4590114257298, 39485524.030351765454, -150, "-150"
3851228.998923077248, 39485514.505537800491, -150, "-150"
3851213.6880163219757, 39485472.322814077139, -150, "-150"
3851194.7356960508041, 39485420.615276388824, -150, "-150"
3851177.8901538467035, 39485374.572547934949, -150, "-150"
3851175.8258003457449, 39485368.907738700509, -150, "-150"
3851156.8015201305971, 39485317.200201012194, -150, "-150"
3851138.2569141457789, 39485265.492663323879, -150, "-150"
3851126.7813846156932, 39485232.663467437029, -150, "-150"
3851120.2098776060157, 39485213.785125635564, -150, "-150"
3851102.7008901229128, 39485162.077587947249, -150, "-150"
3851086.1667269896716, 39485110.370050258934, -150, "-150"
3851075.6726153851487, 39485075.528008587658, -150, "-150"
3851070.5821946840733, 39485058.66251257062, -150, "-150"
3851055.8810672103427, 39485006.954974882305, -150, "-150"
3851042.4395916694775, 39484955.24743719399, -150, "-150"
3851030.2988092768937, 39484903.539899505675, -150, "-150"
3851024.5638461541384, 39484876.397685915232, -150, "-150"
3851019.2831893246621, 39484851.83236181736, -150, "-150"
3851009.3872743472457, 39484800.124824129045, -150, "-150"
3851000.7875691670924, 39484748.41728644073, -150, "-150"
3850993.4367383383214, 39484696.709748752415, -150, "-150"
3850987.2708560302854, 39484645.0022110641, -150, "-150"
3850982.212554150261, 39484593.294673375785, -150, "-150"
3850978.1736288918182, 39484541.58713568747, -150, "-150"
3850975.0569371129386, 39484489.879597999156, -150, "-150"
3850973.4550769235939, 39484453.794412352145, -150, "-150"
3850972.7333107669838, 39484438.172060310841, -150, "-150"
3850971.0868187937886, 39484386.464522622526, -150, "-150"
3850970.0509263742715, 39484334.756984934211, -150, "-150"
3850969.4959656181745, 39484283.049447245896, -150, "-150"
3850969.2882892354392, 39484231.341909557581, -150, "-150"
3850969.2919087246992, 39484179.634371869266, -150, "-150"
3850969.3702383479103, 39484127.926834180951, -150, "-150"
3850969.3878921684809, 39484076.219296492636, -150, "-150"
3850969.2124683815055, 39484024.511758804321, -150, "-150"
3850968.7162529402412, 39483972.804221116006, -150, "-150"
3850967.7777741714381, 39483921.096683427691, -150, "-150"
3850966.2831354737282, 39483869.389145739377, -150, "-150"
3850964.1270434232429, 39483817.681608051062, -150, "-150"
3850961.2134386566468, 39483765.974070362747, -150, "-150"
3850957.4556361148134, 39483714.266532674432, -150, "-150"
3850952.7759006628767, 39483662.558994986117, -150, "-150"
3850947.1044332589954, 39483610.851457297802, -150, "-150"
3850940.3778271796182, 39483559.143919609487, -150, "-150"
3850932.5371728697792, 39483507.436381921172, -150, "-150"
3850923.5261366297491, 39483455.728844232857, -150, "-150"
3850922.3463076925837, 39483449.760266683996, -150, "-150"
3850913.0286416024901, 39483404.021306544542, -150, "-150"
3850901.1809467813, 39483352.313768856227, -150, "-150"
3850887.968624283094, 39483300.606231160462, -150, "-150"
3850873.351347212214, 39483248.898693472147, -150, "-150"
3850871.2375384620391, 39483242.098480552435, -150, "-150"
3850856.9319569622166, 39483197.191155783832, -150, "-150"
3850838.9981774748303, 39483145.483618095517, -150, "-150"
3850820.1287692310289, 39483095.095460511744, -150, "-150"
3850819.6249802126549, 39483093.776080407202, -150, "-150"
3850798.3947606012225, 39483042.068542718887, -150, "-150"
3850775.8886302085593, 39482990.361005030572, -150, "-150"
3850769.0200000004843, 39482975.455608971417, -150, "-150"
3850769.0200000004843, 39478181.560000009835, 0, ""
3854091.0900000007823, 39478181.560000009835, 0, ""
3851000.0000000004657, 39478052.937500007451, 0, ""
3851000.0000000004657, 39478181.560000009835, 0, ""
3852000.0000000004657, 39478052.937500007451, 0, ""
3852000.0000000004657, 39478181.560000009835, 0, ""
3853000.0000000004657, 39478052.937500007451, 0, ""
3853000.0000000004657, 39478181.560000009835, 0, ""
3854000.0000000009313, 39478052.937500007451, 0, ""
3854000.0000000009313, 39478181.560000009835, 0, ""
3850769.0200000004843, 39488471.360000006855, 0, ""
3854091.0900000007823, 39488471.360000006855, 0, ""
3851000.0000000004657, 39488599.982500009239, 0, ""
3851000.0000000004657, 39488471.360000006855, 0, ""
3852000.0000000004657, 39488599.982500009239, 0, ""
3852000.0000000004657, 39488471.360000006855, 0, ""
3853000.0000000004657, 39488599.982500009239, 0, ""
3853000.0000000004657, 39488471.360000006855, 0, ""
3854000.0000000009313, 39488599.982500009239, 0, ""
3854000.0000000009313, 39488471.360000006855, 0, ""
3850769.0200000004843, 39478181.560000009835, 0, ""
3850769.0200000004843, 39488471.360000006855, 0, ""
3850640.3975000004284, 39479000.000000007451, 0, ""
3850769.0200000004843, 39479000.000000007451, 0, ""
3850640.3975000004284, 39480000.000000007451, 0, ""
3850769.0200000004843, 39480000.000000007451, 0, ""
3850640.3975000004284, 39481000.000000007451, 0, ""
3850769.0200000004843, 39481000.000000007451, 0, ""
3850640.3975000004284, 39482000.000000007451, 0, ""
3850769.0200000004843, 39482000.000000007451, 0, ""
3850640.3975000004284, 39483000.000000007451, 0, ""
3850769.0200000004843, 39483000.000000007451, 0, ""
3850640.3975000004284, 39484000.000000007451, 0, ""
3850769.0200000004843, 39484000.000000007451, 0, ""
3850640.3975000004284, 39485000.000000007451, 0, ""
3850769.0200000004843, 39485000.000000007451, 0, ""
3850640.3975000004284, 39486000.000000007451, 0, ""
3850769.0200000004843, 39486000.000000007451, 0, ""
3850640.3975000004284, 39487000.000000007451, 0, ""
3850769.0200000004843, 39487000.000000007451, 0, ""
3850640.3975000004284, 39488000.000000007451, 0, ""
3850769.0200000004843, 39488000.000000007451, 0, ""
3854091.0900000003166, 39478181.560000009835, 0, ""
3854091.0900000003166, 39488471.360000006855, 0, ""
3854219.7125000003725, 39479000.000000007451, 0, ""
3854091.0900000003166, 39479000.000000007451, 0, ""
3854219.7125000003725, 39480000.000000007451, 0, ""
3854091.0900000003166, 39480000.000000007451, 0, ""
3854219.7125000003725, 39481000.000000007451, 0, ""
